Item,Skill_req,Level,Slot,Craft_loot,Quality,Item_type,Attribute,Boost,Type_boost,Skill_boost,Note
Farganite Hatchet,Woodcutting,50,Tool,Craft,Good,Woodcutting Hatchet,Double Action,2,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Good,Woodcutting Hatchet,Double Rewards,6,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Good,Woodcutting Hatchet,Fine Material Finding,33,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Good,Woodcutting Hatchet,Chest Finding,29,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Good,Woodcutting Hatchet,Find Bird Nests,33,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Great,Woodcutting Hatchet,Work Efficiency,30,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Great,Woodcutting Hatchet,Double Action,3,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Great,Woodcutting Hatchet,Double Rewards,9,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Great,Woodcutting Hatchet,Fine Material Finding,37,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Great,Woodcutting Hatchet,Chest Finding,33,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Great,Woodcutting Hatchet,Find Bird Nests,37,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Excellent,Woodcutting Hatchet,Work Efficiency,37,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Excellent,Woodcutting Hatchet,Double Action,6,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Excellent,Woodcutting Hatchet,Double Rewards,12,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Excellent,Woodcutting Hatchet,Fine Material Finding,39,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Excellent,Woodcutting Hatchet,Chest Finding,35,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Excellent,Woodcutting Hatchet,Find Bird Nests,39,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Perfect,Woodcutting Hatchet,Work Efficiency,46,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Perfect,Woodcutting Hatchet,Double Action,16,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Perfect,Woodcutting Hatchet,Double Rewards,15,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Perfect,Woodcutting Hatchet,Fine Material Finding,41,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Perfect,Woodcutting Hatchet,Chest Finding,37,Percentage,Woodcutting,While doing  Woodcutting
Farganite Hatchet,Woodcutting,50,Tool,Craft,Perfect,Woodcutting Hatchet,Find Bird Nests,41,Percentage,Woodcutting,While doing  Woodcutting
Farganite Pickaxe,Mining,50,Tool,Craft,Normal,Pickaxe,Work Efficiency,18,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Normal,Pickaxe,Double Action,1,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Normal,Pickaxe,Double Rewards,3,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Normal,Pickaxe,Fine Material Finding,21,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Normal,Pickaxe,Chest Finding,18,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Normal,Pickaxe,Find Gems,21,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Good,Pickaxe,Work Efficiency,23,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Good,Pickaxe,Double Action,2,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Good,Pickaxe,Double Rewards,6,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Good,Pickaxe,Fine Material Finding,33,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Good,Pickaxe,Chest Finding,29,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Good,Pickaxe,Find Gems,33,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Great,Pickaxe,Work Efficiency,30,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Great,Pickaxe,Double Action,4,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Great,Pickaxe,Double Rewards,9,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Great,Pickaxe,Fine Material Finding,37,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Great,Pickaxe,Chest Finding,33,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Great,Pickaxe,Find Gems,37,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Excellent,Pickaxe,Work Efficiency,37,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Excellent,Pickaxe,Double Action,7,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Excellent,Pickaxe,Double Rewards,12,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Excellent,Pickaxe,Fine Material Finding,39,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Excellent,Pickaxe,Chest Finding,35,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Excellent,Pickaxe,Find Gems,39,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Perfect,Pickaxe,Work Efficiency,46,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Perfect,Pickaxe,Double Action,17,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Perfect,Pickaxe,Double Rewards,15,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Perfect,Pickaxe,Fine Material Finding,41,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Perfect,Pickaxe,Chest Finding,37,Percentage,Mining,While doing  Mining
Farganite Pickaxe,Mining,50,Tool,Craft,Perfect,Pickaxe,Find Gems,41,Percentage,Mining,While doing  Mining
Wooden Shield,Global,,Secondary,Craft,Normal,,,,,,
Wooden Shield,Global,,Secondary,Craft,Good,,,,,,
Wooden Shield,Global,,Secondary,Craft,Great,,,,,,
Wooden Shield,Global,,Secondary,Craft,Excellent,,,,,,
Wooden Shield,Global,,Secondary,Craft,Perfect,,,,,,
Wooden Shield,Global,,Secondary,Craft,Eternal,,,,,,
Wooden Sword,Global,,Primary,Craft,Normal,,,,,,
Wooden Sword,Global,,Primary,Craft,Good,,,,,,
Wooden Sword,Global,,Primary,Craft,Great,,,,,,
Wooden Sword,Global,,Primary,Craft,Excellent,,,,,,
Wooden Sword,Global,,Primary,Craft,Perfect,,,,,,
Wooden Sword,Global,,Primary,Craft,Eternal,,,,,,
Copper Sword,Global,,Primary,Craft,Normal,,,,,,
Copper Sword,Global,,Primary,Craft,Good,,,,,,
Copper Sword,Global,,Primary,Craft,Great,,,,,,
Copper Sword,Global,,Primary,Craft,Excellent,,,,,,
Copper Sword,Global,,Primary,Craft,Perfect,,,,,,
Copper Sword,Global,,Primary,Craft,Eternal,,,,,,
Bag of Rocks,Global,,Back,Craft,Normal,,Work Efficiency,-10,Percentage,Global,Global
Bag of Rocks,Global,,Back,Craft,Normal,,Bonus Experience,3,Percentage,Global,Global
Bag of Rocks,Global,,Back,Craft,Good,,Work Efficiency,-8,Percentage,Global,Global
Bag of Rocks,Global,,Back,Craft,Good,,Bonus Experience,3,Percentage,Global,Global
Bag of Rocks,Global,,Back,Craft,Great,,Work Efficiency,-6,Percentage,Global,Global
Bag of Rocks,Global,,Back,Craft,Great,,Bonus Experience,3,Percentage,Global,Global
Bag of Rocks,Global,,Back,Craft,Excellent,,Work Efficiency,-4,Percentage,Global,Global
Bag of Rocks,Global,,Back,Craft,Excellent,,Bonus Experience,3,Percentage,Global,Global
Bag of Rocks,Global,,Back,Craft,Perfect,,Work Efficiency,-2,Percentage,Global,Global
Bag of Rocks,Global,,Back,Craft,Perfect,,Bonus Experience,3,Percentage,Global,Global
Bag of Rocks,Global,,Back,Craft,Eternal,,Bonus Experience,3,Percentage,Global,Global
Copper Shield,Global,,Secondary,Craft,Normal,,,,,,
Copper Shield,Global,,Secondary,Craft,Good,,,,,,
Copper Shield,Global,,Secondary,Craft,Great,,,,,,
Copper Shield,Global,,Secondary,Craft,Excellent,,,,,,
Copper Shield,Global,,Secondary,Craft,Perfect,,,,,,
Copper Shield,Global,,Secondary,Craft,Eternal,,,,,,
Bronze Sword,Global,,Primary,Craft,Normal,,,,,,
Bronze Sword,Global,,Primary,Craft,Good,,,,,,
Bronze Sword,Global,,Primary,Craft,Great,,,,,,
Bronze Sword,Global,,Primary,Craft,Excellent,,,,,,
Bronze Sword,Global,,Primary,Craft,Perfect,,,,,,
Bronze Sword,Global,,Primary,Craft,Eternal,,,,,,
Bronze Shield,Global,,Secondary,Craft,Normal,,,,,,
Bronze Shield,Global,,Secondary,Craft,Good,,,,,,
Bronze Shield,Global,,Secondary,Craft,Great,,,,,,
Bronze Shield,Global,,Secondary,Craft,Excellent,,,,,,
Bronze Shield,Global,,Secondary,Craft,Perfect,,,,,,
Bronze Shield,Global,,Secondary,Craft,Eternal,,,,,,
Iron Sword,Global,,Primary,Craft,Normal,,,,,,
Iron Sword,Global,,Primary,Craft,Good,,,,,,
Iron Sword,Global,,Primary,Craft,Great,,,,,,
Iron Sword,Global,,Primary,Craft,Excellent,,,,,,
Iron Sword,Global,,Primary,Craft,Perfect,,,,,,
Iron Sword,Global,,Primary,Craft,Eternal,,,,,,
Kelp Diving Mask,Agility,30,Head,Craft,Normal,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-10,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Normal,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,1,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Good,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-7,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Good,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,0,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Great,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-4,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Great,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,1,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Excellent,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-1,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Excellent,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,2,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Perfect,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,2,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Perfect,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,3,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Eternal,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,5,Percentage,,Global  While in Underwater location.
Kelp Diving Mask,Agility,30,Head,Craft,Eternal,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,4,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Normal,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-10,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Normal,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,1,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Good,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-7,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Good,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,0,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Great,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-4,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Great,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,1,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Excellent,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-1,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Excellent,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,2,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Perfect,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,2,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Perfect,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,3,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Eternal,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,5,Percentage,,Global  While in Underwater location.
Kelp Diving Pants,Agility,30,Legs,Craft,Eternal,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,4,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Normal,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-10,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Normal,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,1,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Good,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-7,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Good,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,0,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Great,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-4,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Great,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,1,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Excellent,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-1,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Excellent,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,2,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Perfect,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,2,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Perfect,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,3,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Eternal,"Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,5,Percentage,,Global  While in Underwater location.
Kelp Diving Shirt,Agility,30,Chest,Craft,Eternal,"Advanced Diving Gear Set, Diving Gear Set",Double Rewards,4,Percentage,,Global  While in Underwater location.
Iron Shield,Global,,Secondary,Craft,Normal,,,,,,
Iron Shield,Global,,Secondary,Craft,Good,,,,,,
Iron Shield,Global,,Secondary,Craft,Great,,,,,,
Iron Shield,Global,,Secondary,Craft,Excellent,,,,,,
Iron Shield,Global,,Secondary,Craft,Perfect,,,,,,
Iron Shield,Global,,Secondary,Craft,Eternal,,,,,,
Steel Sword,Global,,Primary,Craft,Normal,,,,,,
Steel Sword,Global,,Primary,Craft,Good,,,,,,
Steel Sword,Global,,Primary,Craft,Great,,,,,,
Steel Sword,Global,,Primary,Craft,Excellent,,,,,,
Steel Sword,Global,,Primary,Craft,Perfect,,,,,,
Steel Sword,Global,,Primary,Craft,Eternal,,,,,,
Steel Shield,Global,,Secondary,Craft,Normal,,,,,,
Steel Shield,Global,,Secondary,Craft,Good,,,,,,
Steel Shield,Global,,Secondary,Craft,Great,,,,,,
Steel Shield,Global,,Secondary,Craft,Excellent,,,,,,
Steel Shield,Global,,Secondary,Craft,Perfect,,,,,,
Steel Shield,Global,,Secondary,Craft,Eternal,,,,,,
Tarsilium Sword,Global,,Primary,Craft,Normal,,,,,,
Tarsilium Sword,Global,,Primary,Craft,Good,,,,,,
Tarsilium Sword,Global,,Primary,Craft,Great,,,,,,
Tarsilium Sword,Global,,Primary,Craft,Excellent,,,,,,
Tarsilium Sword,Global,,Primary,Craft,Perfect,,,,,,
Tarsilium Sword,Global,,Primary,Craft,Eternal,,,,,,
Hydrilium Diving Helm,Global,,Head,Craft,Normal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-2,Percentage,,Global  While in Underwater location.
Hydrilium Diving Helm,Global,,Head,Craft,Normal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,1,Percentage,Global,Global
Hydrilium Diving Helm,Global,,Head,Craft,Good,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,0,Percentage,,Global  While in Underwater location.
Hydrilium Diving Helm,Global,,Head,Craft,Good,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,1,Percentage,Global,Global
Hydrilium Diving Helm,Global,,Head,Craft,Good,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,1,Percentage,,Global  While in Underwater location.
Hydrilium Diving Helm,Global,,Head,Craft,Great,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,2,Percentage,,Global  While in Underwater location.
Hydrilium Diving Helm,Global,,Head,Craft,Great,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,2,Percentage,Global,Global
Hydrilium Diving Helm,Global,,Head,Craft,Great,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,2,Percentage,,Global  While in Underwater location.
Hydrilium Diving Helm,Global,,Head,Craft,Excellent,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,4,Percentage,,Global  While in Underwater location.
Hydrilium Diving Helm,Global,,Head,Craft,Excellent,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,2,Percentage,Global,Global
Hydrilium Diving Helm,Global,,Head,Craft,Excellent,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,3,Percentage,,Global  While in Underwater location.
Hydrilium Diving Helm,Global,,Head,Craft,Perfect,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,6,Percentage,,Global  While in Underwater location.
Hydrilium Diving Helm,Global,,Head,Craft,Perfect,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,3,Percentage,Global,Global
Hydrilium Diving Helm,Global,,Head,Craft,Perfect,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,4,Percentage,,Global  While in Underwater location.
Hydrilium Diving Helm,Global,,Head,Craft,Eternal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,8,Percentage,,Global  While in Underwater location.
Hydrilium Diving Helm,Global,,Head,Craft,Eternal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,3,Percentage,Global,Global
Hydrilium Diving Helm,Global,,Head,Craft,Eternal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,5,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Normal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-2,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Normal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,1,Percentage,Global,Global
Hydrilium Diving Leggings,Global,,Legs,Craft,Good,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,0,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Good,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,1,Percentage,Global,Global
Hydrilium Diving Leggings,Global,,Legs,Craft,Good,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,1,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Great,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,2,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Great,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,2,Percentage,Global,Global
Hydrilium Diving Leggings,Global,,Legs,Craft,Great,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,2,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Excellent,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,4,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Excellent,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,2,Percentage,Global,Global
Hydrilium Diving Leggings,Global,,Legs,Craft,Excellent,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,3,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Perfect,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,6,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Perfect,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,3,Percentage,Global,Global
Hydrilium Diving Leggings,Global,,Legs,Craft,Perfect,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,4,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Eternal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,8,Percentage,,Global  While in Underwater location.
Hydrilium Diving Leggings,Global,,Legs,Craft,Eternal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,3,Percentage,Global,Global
Hydrilium Diving Leggings,Global,,Legs,Craft,Eternal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,5,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Normal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,-2,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Normal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,1,Percentage,Global,Global
Hydrilium Diving Torso,Global,,Chest,Craft,Good,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,0,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Good,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,1,Percentage,Global,Global
Hydrilium Diving Torso,Global,,Chest,Craft,Good,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,1,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Great,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,2,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Great,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,2,Percentage,Global,Global
Hydrilium Diving Torso,Global,,Chest,Craft,Great,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,2,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Excellent,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,4,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Excellent,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,2,Percentage,Global,Global
Hydrilium Diving Torso,Global,,Chest,Craft,Excellent,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,3,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Perfect,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,6,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Perfect,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,3,Percentage,Global,Global
Hydrilium Diving Torso,Global,,Chest,Craft,Perfect,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,4,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Eternal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Work Efficiency,8,Percentage,,Global  While in Underwater location.
Hydrilium Diving Torso,Global,,Chest,Craft,Eternal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",No Materials Consumed,3,Percentage,Global,Global
Hydrilium Diving Torso,Global,,Chest,Craft,Eternal,"Expert Diving Gear Set, Advanced Diving Gear Set, Diving Gear Set",Double Rewards,5,Percentage,,Global  While in Underwater location.
Tarsilium Shield,Global,,Secondary,Craft,Normal,,,,,,
Tarsilium Shield,Global,,Secondary,Craft,Good,,,,,,
Tarsilium Shield,Global,,Secondary,Craft,Great,,,,,,
Tarsilium Shield,Global,,Secondary,Craft,Excellent,,,,,,
Tarsilium Shield,Global,,Secondary,Craft,Perfect,,,,,,
Tarsilium Shield,Global,,Secondary,Craft,Eternal,,,,,,
